Group	Bin
WIS	0
WIS	62
WIS	62
WIS	12
WIS	86
WIS	62
WIS	62
WIS	77
WIS	62
WIS	85
WIS	114
WIS	62
WIS	65
WIS	17
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	17
WIS	62
WIS	3
WIS	62
WIS	53
WIS	62
WIS	48
WIS	118
WIS	62
WIS	4
WIS	62
WIS	74
WIS	45
WIS	62
WIS	3
WIS	38
WIS	62
WIS	62
WIS	62
WIS	106
WIS	59
WIS	13
WIS	75
WIS	121
WIS	63
WIS	107
WIS	98
WIS	70
WIS	112
WIS	62
WIS	67
WIS	82
WIS	62
WIS	19
WIS	13
WIS	110
WIS	112
WIS	0
WIS	62
WIS	64
WIS	62
WIS	62
WIS	62
WIS	38
WIS	62
WIS	62
WIS	62
WIS	0
WIS	25
WIS	57
WIS	57
WIS	78
WIS	62
WIS	38
WIS	62
WIS	103
WIS	62
WIS	42
WIS	41
WIS	66
WIS	52
WIS	107
WIS	64
WIS	17
WIS	40
WIS	31
WIS	0
WIS	114
WIS	62
WIS	62
WIS	91
WIS	10
WIS	62
WIS	9
WIS	12
WIS	62
WIS	62
WIS	2
WIS	62
WIS	7
WIS	62
WIS	62
WIS	62
WIS	109
WIS	106
WIS	62
WIS	3
WIS	62
WIS	62
WIS	62
WIS	62
WIS	50
WIS	103
WIS	65
WIS	56
WIS	105
WIS	62
WIS	14
WIS	62
WIS	81
WIS	92
WIS	124
WIS	112
WIS	62
WIS	62
WIS	101
WIS	51
WIS	63
WIS	60
WIS	62
WIS	62
WIS	2
WIS	62
WIS	42
WIS	62
WIS	124
WIS	62
WIS	5
WIS	30
WIS	124
WIS	105
WIS	62
WIS	17
WIS	62
WIS	104
WIS	31
WIS	58
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	93
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	68
WIS	62
WIS	62
WIS	60
WIS	62
WIS	1
WIS	62
WIS	34
WIS	62
WIS	91
WIS	62
WIS	62
WIS	62
WIS	115
WIS	62
WIS	121
WIS	107
WIS	62
WIS	120
WIS	62
WIS	37
WIS	62
WIS	119
WIS	57
WIS	62
WIS	0
WIS	62
WIS	74
WIS	71
WIS	119
WIS	58
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	95
WIS	82
WIS	32
WIS	111
WIS	98
WIS	62
WIS	56
WIS	43
WIS	62
WIS	62
WIS	63
WIS	95
WIS	66
WIS	32
WIS	62
WIS	62
WIS	46
WIS	62
WIS	26
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	83
WIS	62
WIS	114
WIS	62
WIS	62
WIS	7
WIS	124
WIS	62
WIS	62
WIS	41
WIS	62
WIS	45
WIS	62
WIS	62
WIS	58
WIS	111
WIS	62
WIS	62
WIS	62
WIS	62
WIS	19
WIS	62
WIS	62
WIS	44
WIS	62
WIS	63
WIS	33
WIS	97
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	97
WIS	62
WIS	0
WIS	115
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	61
WIS	62
WIS	62
WIS	62
WIS	62
WIS	72
WIS	6
WIS	63
WIS	39
WIS	86
WIS	53
WIS	87
WIS	62
WIS	62
WIS	93
WIS	60
WIS	62
WIS	62
WIS	100
WIS	62
WIS	62
WIS	62
WIS	65
WIS	15
WIS	45
WIS	26
WIS	19
WIS	62
WIS	62
WIS	62
WIS	40
WIS	62
WIS	62
WIS	64
WIS	62
WIS	62
WIS	62
WIS	62
WIS	119
WIS	63
WIS	98
WIS	43
WIS	116
WIS	9
WIS	62
WIS	86
WIS	32
WIS	123
WIS	119
WIS	62
WIS	62
WIS	62
WIS	14
WIS	16
WIS	82
WIS	6
WIS	61
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	55
WIS	114
WIS	123
WIS	14
WIS	42
WIS	57
WIS	101
WIS	53
WIS	61
WIS	62
WIS	124
WIS	5
WIS	62
WIS	62
WIS	24
WIS	62
WIS	110
WIS	0
WIS	113
WIS	62
WIS	62
WIS	62
WIS	14
WIS	68
WIS	53
WIS	60
WIS	15
WIS	62
WIS	62
WIS	62
WIS	13
WIS	62
WIS	110
WIS	44
WIS	96
WIS	60
WIS	62
WIS	3
WIS	107
WIS	0
WIS	58
WIS	62
WIS	123
WIS	62
WIS	115
WIS	15
WIS	76
WIS	7
WIS	108
WIS	81
WIS	62
WIS	2
WIS	11
WIS	62
WIS	62
WIS	62
WIS	0
WIS	0
WIS	40
WIS	116
WIS	114
WIS	83
WIS	62
WIS	43
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	50
WIS	60
WIS	62
WIS	111
WIS	62
WIS	62
WIS	62
WIS	62
WIS	67
WIS	54
WIS	62
WIS	62
WIS	62
WIS	47
WIS	62
WIS	22
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	35
WIS	62
WIS	42
WIS	62
WIS	62
WIS	62
WIS	5
WIS	116
WIS	62
WIS	62
WIS	112
WIS	96
WIS	62
WIS	84
WIS	95
WIS	52
WIS	62
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	24
WIS	62
WIS	70
WIS	62
WIS	9
WIS	62
WIS	62
WIS	62
WIS	62
WIS	113
WIS	0
WIS	62
WIS	0
WIS	0
WIS	102
WIS	0
WIS	26
WIS	116
WIS	6
WIS	14
WIS	96
WIS	109
WIS	0
WIS	0
WIS	62
WIS	62
WIS	62
WIS	23
WIS	62
WIS	114
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	4
WIS	62
WIS	62
WIS	29
WIS	62
WIS	0
WIS	61
WIS	82
WIS	62
WIS	62
WIS	62
WIS	108
WIS	64
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	42
WIS	62
WIS	62
WIS	102
WIS	62
WIS	62
WIS	43
WIS	106
WIS	62
WIS	62
WIS	62
WIS	7
WIS	41
WIS	0
WIS	62
WIS	62
WIS	103
WIS	62
WIS	29
WIS	62
WIS	120
WIS	62
WIS	0
WIS	113
WIS	23
WIS	62
WIS	62
WIS	62
WIS	49
WIS	62
WIS	62
WIS	62
WIS	86
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	45
WIS	62
WIS	62
WIS	17
WIS	62
WIS	87
WIS	60
WIS	62
WIS	62
WIS	7
WIS	124
WIS	118
WIS	52
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	122
WIS	103
WIS	62
WIS	82
WIS	62
WIS	101
WIS	59
WIS	124
WIS	62
WIS	20
WIS	62
WIS	62
WIS	115
WIS	62
WIS	46
WIS	64
WIS	62
WIS	20
WIS	62
WIS	6
WIS	86
WIS	79
WIS	108
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	41
WIS	0
WIS	84
WIS	62
WIS	62
WIS	54
WIS	62
WIS	29
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	97
WIS	20
WIS	120
WIS	0
WIS	62
WIS	62
WIS	4
WIS	62
WIS	5
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	65
WIS	24
WIS	63
WIS	60
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	16
WIS	62
WIS	62
WIS	62
WIS	51
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	8
WIS	77
WIS	62
WIS	63
WIS	62
WIS	62
WIS	18
WIS	62
WIS	62
WIS	117
WIS	106
WIS	71
WIS	62
WIS	71
WIS	5
WIS	62
WIS	62
WIS	116
WIS	27
WIS	3
WIS	62
WIS	113
WIS	62
WIS	62
WIS	58
WIS	116
WIS	1
WIS	7
WIS	62
WIS	62
WIS	25
WIS	29
WIS	62
WIS	71
WIS	1
WIS	62
WIS	62
WIS	109
WIS	62
WIS	62
WIS	68
WIS	59
WIS	96
WIS	62
WIS	58
WIS	2
WIS	122
WIS	62
WIS	59
WIS	62
WIS	45
WIS	19
WIS	62
WIS	79
WIS	61
WIS	62
WIS	72
WIS	62
WIS	1
WIS	62
WIS	62
WIS	28
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	62
WIS	13
WIS	124
WIS	118
WIS	62
WIS	62
WIS	88
WIS	57
WIS	105
WIS	0
WIS	62
WIS	112
WIS	62
WIS	27
WIS	124
WIS	62
WIS	123
WIS	43
WIS	124
WIS	12
WIS	62
WIS	62
WIS	62
WIS	62
WIS	2
WIS	62
WIS	62
WIS	38
WIS	62
WIS	62
WIS	108
WIS	62
WIS	117
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	11
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	105
WIS	62
WIS	62
WIS	110
WIS	62
WIS	62
WIS	28
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	68
WIS	62
WIS	105
WIS	69
WIS	59
WIS	60
WIS	47
WIS	122
WIS	62
WIS	62
WIS	62
WIS	28
WIS	62
WIS	62
WIS	37
WIS	62
WIS	62
WIS	62
WIS	108
WIS	62
WIS	62
WIS	62
WIS	82
WIS	62
WIS	60
WIS	62
WIS	120
WIS	97
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	49
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	115
WIS	62
WIS	122
WIS	110
WIS	62
WIS	62
WIS	62
WIS	72
WIS	2
WIS	85
WIS	62
WIS	62
WIS	94
WIS	62
WIS	0
WIS	30
WIS	62
WIS	62
WIS	54
WIS	96
WIS	110
WIS	62
WIS	62
WIS	80
WIS	8
WIS	115
WIS	82
WIS	62
WIS	62
WIS	62
WIS	119
WIS	63
WIS	32
WIS	50
WIS	62
WIS	30
WIS	62
WIS	16
WIS	62
WIS	54
WIS	62
WIS	62
WIS	111
WIS	62
WIS	124
WIS	62
WIS	79
WIS	62
WIS	62
WIS	62
WIS	62
WIS	88
WIS	62
WIS	62
WIS	45
WIS	113
WIS	10
WIS	101
WIS	121
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	81
WIS	0
WIS	62
WIS	82
WIS	69
WIS	62
WIS	62
WIS	22
WIS	35
WIS	62
WIS	62
WIS	119
WIS	0
WIS	110
WIS	116
WIS	115
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	92
WIS	51
WIS	62
WIS	111
WIS	62
WIS	8
WIS	65
WIS	96
WIS	124
WIS	23
WIS	102
WIS	62
WIS	49
WIS	29
WIS	43
WIS	70
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	18
WIS	6
WIS	62
WIS	62
WIS	16
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	116
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	19
WIS	47
WIS	90
WIS	62
WIS	62
WIS	62
WIS	80
WIS	101
WIS	54
WIS	62
WIS	62
WIS	62
WIS	11
WIS	48
WIS	47
WIS	62
WIS	0
WIS	123
WIS	62
WIS	37
WIS	61
WIS	62
WIS	5
WIS	62
WIS	110
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	62
WIS	0
WIS	123
WIS	24
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	107
WIS	62
WIS	0
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	62
WIS	62
WIS	68
WIS	14
WIS	68
WIS	88
WIS	43
WIS	62
WIS	66
WIS	21
WIS	12
WIS	22
WIS	76
WIS	62
WIS	5
WIS	0
WIS	63
WIS	59
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	121
WIS	80
WIS	97
WIS	62
WIS	0
WIS	18
WIS	45
WIS	14
WIS	62
WIS	53
WIS	62
WIS	62
WIS	62
WIS	104
WIS	114
WIS	0
WIS	59
WIS	63
WIS	110
WIS	106
WIS	84
WIS	68
WIS	124
WIS	61
WIS	61
WIS	62
WIS	62
WIS	62
WIS	56
WIS	3
WIS	14
WIS	62
WIS	5
WIS	68
WIS	44
WIS	61
WIS	48
WIS	120
WIS	62
WIS	88
WIS	116
WIS	62
WIS	19
WIS	62
WIS	93
WIS	17
WIS	35
WIS	62
WIS	48
WIS	62
WIS	0
WIS	62
WIS	83
WIS	105
WIS	62
WIS	62
WIS	0
WIS	55
WIS	25
WIS	37
WIS	116
WIS	117
WIS	22
WIS	12
WIS	62
WIS	54
WIS	18
WIS	62
WIS	24
WIS	2
WIS	62
WIS	86
WIS	62
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	3
WIS	0
WIS	0
WIS	0
WIS	11
WIS	62
WIS	39
WIS	62
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	62
WIS	35
WIS	62
WIS	26
WIS	62
WIS	62
WIS	62
WIS	62
WIS	82
WIS	62
WIS	62
WIS	62
WIS	41
WIS	42
WIS	62
WIS	62
WIS	120
WIS	67
WIS	61
WIS	63
WIS	121
WIS	81
WIS	94
WIS	62
WIS	105
WIS	62
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	90
WIS	62
WIS	62
WIS	62
WIS	114
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	102
WIS	62
WIS	62
WIS	62
WIS	108
WIS	92
WIS	62
WIS	62
WIS	41
WIS	112
WIS	118
WIS	66
WIS	58
WIS	112
WIS	59
WIS	62
WIS	41
WIS	41
WIS	113
WIS	10
WIS	84
WIS	62
WIS	62
WIS	4
WIS	62
WIS	61
WIS	101
WIS	62
WIS	62
WIS	116
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	20
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	2
WIS	62
WIS	0
WIS	62
WIS	62
WIS	62
WIS	6
WIS	56
WIS	62
WIS	62
WIS	4
WIS	62
WIS	62
WIS	62
WIS	115
WIS	87
WIS	88
WIS	47
WIS	104
WIS	62
WIS	5
WIS	62
WIS	123
WIS	110
WIS	62
WIS	62
WIS	61
WIS	62
WIS	26
WIS	62
WIS	62
WIS	62
WIS	78
WIS	0
WIS	63
WIS	36
WIS	82
WIS	50
WIS	62
WIS	62
WIS	62
WIS	62
WIS	114
WIS	95
WIS	62
WIS	62
WIS	62
WIS	76
WIS	65
WIS	2
WIS	62
WIS	117
WIS	62
WIS	91
WIS	62
WIS	62
WIS	62
WIS	62
WIS	16
WIS	62
WIS	62
WIS	98
WIS	62
WIS	62
WIS	62
WIS	1
WIS	0
WIS	57
WIS	0
WIS	62
WIS	91
WIS	102
WIS	0
WIS	0
WIS	0
WIS	62
WIS	51
WIS	62
WIS	62
WIS	7
WIS	92
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	65
WIS	62
WIS	124
WIS	61
WIS	62
WIS	87
WIS	34
WIS	61
WIS	63
WIS	13
WIS	62
WIS	63
WIS	61
WIS	62
WIS	62
WIS	66
WIS	20
WIS	62
WIS	62
WIS	62
WIS	62
WIS	99
WIS	115
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	60
WIS	62
WIS	56
WIS	66
WIS	61
WIS	5
WIS	62
WIS	62
WIS	30
WIS	63
WIS	35
WIS	67
WIS	103
WIS	60
WIS	62
WIS	62
WIS	62
WIS	68
WIS	62
WIS	88
WIS	89
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	9
WIS	62
WIS	62
WIS	62
WIS	0
WIS	62
WIS	68
WIS	62
WIS	62
WIS	66
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	85
WIS	62
WIS	62
WIS	62
WIS	4
WIS	66
WIS	31
WIS	62
WIS	62
WIS	62
WIS	1
WIS	62
WIS	67
WIS	0
WIS	62
WIS	62
WIS	103
WIS	62
WIS	62
WIS	119
WIS	62
WIS	41
WIS	62
WIS	8
WIS	62
WIS	84
WIS	62
WIS	62
WIS	52
WIS	124
WIS	124
WIS	62
WIS	0
WIS	6
WIS	57
WIS	46
WIS	124
WIS	62
WIS	7
WIS	123
WIS	62
WIS	62
WIS	124
WIS	62
WIS	62
WIS	87
WIS	64
WIS	123
WIS	60
WIS	62
WIS	62
WIS	62
WIS	62
WIS	118
WIS	60
WIS	62
WIS	62
WIS	30
WIS	110
WIS	62
WIS	62
WIS	62
WIS	54
WIS	62
WIS	62
WIS	62
WIS	62
WIS	72
WIS	62
WIS	62
WIS	62
WIS	62
WIS	92
WIS	62
WIS	93
WIS	0
WIS	62
WIS	74
WIS	61
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	100
WIS	62
WIS	51
WIS	63
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	116
WIS	62
WIS	62
WIS	62
WIS	14
WIS	17
WIS	62
WIS	118
WIS	0
WIS	62
WIS	9
WIS	7
WIS	62
WIS	12
WIS	91
WIS	62
WIS	62
WIS	62
WIS	62
WIS	122
WIS	62
WIS	62
WIS	115
WIS	62
WIS	62
WIS	72
WIS	60
WIS	62
WIS	62
WIS	62
WIS	1
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	117
WIS	62
WIS	123
WIS	62
WIS	32
WIS	2
WIS	62
WIS	62
WIS	20
WIS	62
WIS	76
WIS	62
WIS	62
WIS	62
WIS	62
WIS	84
WIS	62
WIS	48
WIS	29
WIS	62
WIS	62
WIS	46
WIS	62
WIS	5
WIS	0
WIS	62
WIS	2
WIS	62
WIS	20
WIS	62
WIS	91
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	61
WIS	62
WIS	3
WIS	62
WIS	62
WIS	62
WIS	110
WIS	62
WIS	62
WIS	62
WIS	29
WIS	117
WIS	62
WIS	62
WIS	62
WIS	2
WIS	124
WIS	62
WIS	68
WIS	60
WIS	62
WIS	62
WIS	62
WIS	17
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	35
WIS	62
WIS	120
WIS	62
WIS	62
WIS	17
WIS	62
WIS	62
WIS	37
WIS	62
WIS	62
WIS	62
WIS	62
WIS	63
WIS	61
WIS	62
WIS	62
WIS	62
WIS	55
WIS	62
WIS	39
WIS	62
WIS	100
WIS	62
WIS	58
WIS	2
WIS	0
WIS	114
WIS	24
WIS	114
WIS	62
WIS	4
WIS	62
WIS	67
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	103
WIS	62
WIS	62
WIS	97
WIS	64
WIS	57
WIS	62
WIS	62
WIS	62
WIS	10
WIS	100
WIS	25
WIS	54
WIS	62
WIS	62
WIS	108
WIS	80
WIS	0
WIS	87
WIS	123
WIS	122
WIS	101
WIS	62
WIS	62
WIS	62
WIS	16
WIS	62
WIS	22
WIS	62
WIS	70
WIS	57
WIS	83
WIS	62
WIS	62
WIS	62
WIS	91
WIS	87
WIS	62
WIS	5
WIS	22
WIS	124
WIS	62
WIS	9
WIS	106
WIS	62
WIS	62
WIS	62
WIS	55
WIS	62
WIS	1
WIS	102
WIS	62
WIS	66
WIS	36
WIS	62
WIS	47
WIS	60
WIS	59
WIS	62
WIS	117
WIS	29
WIS	114
WIS	0
WIS	0
WIS	84
WIS	0
WIS	4
WIS	62
WIS	62
WIS	62
WIS	31
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	34
WIS	62
WIS	62
WIS	62
WIS	62
WIS	62
WIS	1
WIS	111
WIS	62
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
WIS	0
